Brand,Model,Specifications
Emporia,Click Plus,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2014', 'Status': 'Available'}}, {'Body': {'Dimensions': '105 x 51 x 18.5 mm (4.13 x 2.01 x 0.73 in)', 'Weight': '110 g (3.88 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Platform': {'Chipset': 'Qualcomm QSC6240'}}, {'Memory': {'Card slot': 'No', 'Phonebook': 'Yes, Photocall', 'Call records': 'Yes', 'Internal': '20MB 64MB RAM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'A-GPS only', 'Radio': 'No', 'USB': 'No'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'No', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 320 h'}}, {'Misc': {'Colors': 'White'}}]"
Eten,G500,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, Q1', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '119 x 62 x 23 mm (4.69 x 2.44 x 0.91 in)', 'Weight': '191 g (6.74 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 42 x 57 mm, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 5.0 PocketPC', 'CPU': 'Samsung S3C2440 400 MHz'}}, {'Memory': {'Card slot': 'miniSD', 'Internal': '64MB RAM, 128MB ROM'}}, {'Main Camera': {'Single': '1.3 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'Yes', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1440 mAh battery', 'Talk time': 'Up to 220 h'}}, {'Misc': {'Colors': 'About 300 EUR'}}]"
Eten,M600+,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '111.7 x 60.7 x 22 mm (4.40 x 2.39 x 0.87 in)', 'Weight': '174 g (6.14 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 42 x 57 mm, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 5.0 PocketPC', 'CPU': 'Samsung S3C 2440 400 MHz'}}, {'Memory': {'Card slot': 'SD/SDIO', 'Internal': '64MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11b', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1440 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'About 320 EUR'}}]"
Eten,G500+,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, August', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '119 x 62 x 23 mm (4.69 x 2.44 x 0.91 in)', 'Weight': '191 g (6.74 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 42 x 57 mm, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 5.0 PocketPC', 'CPU': 'Samsung S3C 2440 400 MHz'}}, {'Memory': {'Card slot': 'miniSD', 'Internal': '64MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '1.3 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'Stereo FM radio, RDS', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1440 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {}}]"
Eten,M550,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '112 x 61 x 22 mm (4.41 x 2.40 x 0.87 in)', 'Weight': '165 g (5.82 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 42 x 57 mm, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 5.0 PocketPC', 'CPU': 'Samsung 2440 400 MHz'}}, {'Memory': {'Card slot': 'SD/SDIO', 'Internal': '64MB RAM, 128MB ROM'}}, {'Main Camera': {'Single': '1.3 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '1.2', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1440 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'White', 'Price': 'About 220 EUR'}}]"
Eten,glofiish M700,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, November', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '117.5 x 59 x 19.8 mm (4.63 x 2.32 x 0.78 in)', 'Weight': '165 g (5.82 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 5.0 PocketPC', 'CPU': 'Samsung S3C2440 400 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 128MB ROM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1530 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Silver', 'Price': 'About 290 EUR'}}]"
Eten,glofiish X500+,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2007, May', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '113 x 59.5 x 15.5 mm (4.45 x 2.34 x 0.61 in)', 'Weight': '146 g (5.15 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.0 Professional', 'CPU': 'Samsung S3C2440 400 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 128MB ROM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1530 mAh battery', 'Talk time': 'Up to 170 h'}}, {'Misc': {'Colors': 'Silver, Black', 'Price': 'About 180 EUR'}}]"
Eten,glofiish X800,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2007, March. Released 2007, November', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '113.5 x 60.5 x 15.8 mm (4.47 x 2.38 x 0.62 in)', 'Weight': '146 g (5.15 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.0 Professional', 'CPU': 'Samsung SC3 2440 500 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '2 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA videocall camera'}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 180 EUR'}}]"
Eten,glofiish X500,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2006, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '113 x 59.5 x 15.5 mm (4.45 x 2.34 x 0.61 in)', 'Weight': '146 g (5.15 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 5.0 PocketPC', 'CPU': 'Samsung S3C2440 400 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 128MB ROM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1530 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Silver', 'Price': 'About 290 EUR'}}]"
Eten,glofiish X650,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2008, January. Released 2008, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107 x 58 x 14.7 mm (4.21 x 2.28 x 0.58 in)', 'Weight': '136 g (4.80 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.0 Professional', 'CPU': 'Samsung SC32442 500 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '2 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Po 1530 mAh battery', 'Talk time': 'Up to 170 h'}}, {'Misc': {'Colors': 'Black, Purple', 'Price': 'About 220 EUR'}}]"
Eten,glofiish X600,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2007, October. Released 2008, January', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107 x 58 x 14.7 mm (4.21 x 2.28 x 0.58 in)', 'Weight': '136 g (4.80 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.0 Professional', 'CPU': 'Samsung S3C2442 400 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 128MB ROM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1530 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Black, Red', 'Price': 'About 170 EUR'}}]"
Eten,glofiish M800,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2007, October. Released 2008, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '113.8 x 57.8 x 18.4 mm (4.48 x 2.28 x 0.72 in)', 'Weight': '178 g (6.28 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '640 x 480 pixels, 2.8, 4:3 ratio', 'Resolution': 'Handwriting recognition'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.0', 'CPU': 'Samsung S3C2442 500 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '2 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA videocall camera'}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Po 1530 mAh battery', 'Talk time': 'Up to 150 h'}}, {'Misc': {'Colors': 'Silver', 'Price': 'About 230 EUR'}}]"
Eten,glofiish M810,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2008, April. Released 2008, August', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '109.5 x 59 x 17.5 mm (4.31 x 2.32 x 0.69 in)', 'Weight': '179 g (6.31 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.0 Professional', 'CPU': 'Samsung S3C 2442 500 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '2 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA videocall camera'}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0 ', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1530 mAh battery', 'Talk time': 'Up to 260 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 230 EUR'}}]"
Eten,glofiish DX900,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2008, June. Released 2008, December', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '106 x 60.5 x 17 mm (4.17 x 2.38 x 0.67 in)', 'Weight': '147 g (5.19 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.1 Professional', 'CPU': 'Samsung S3C 6400 533 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '128MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '3.15 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA videocall camera'}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'TV-out'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 320 EUR'}}]"
Fujitsu Siemens,T810,"[{'Network': {'Technology': 'GSM / UMTS'}}, {'Launch': {'Announced': '2006, August', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '126 x 64 x 21 mm (4.96 x 2.52 x 0.83 in)', 'Weight': '190 g (6.70 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.4 inches, 18.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 5.0 Phone Edition', 'CPU': 'Intel PXA272 416 MHz'}}, {'Memory': {'Card slot': 'SD', 'Internal': '64MB RAM, 128MB ROM'}}, {'Main Camera': {}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF GCS3F receiver', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 150 h'}}, {'Misc': {'Colors': 'Silver'}}]"
Garmin-Asus,A10,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, April. Released 2010, July', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 256K colors', 'Size': '3.2 inches, 30.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.1 (Eclair)'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': '320p@30fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0, A2DP, EDR', 'GPS': 'Yes, with A-GPS, Garmin navigation', 'Radio': 'No', 'USB': '2.0'}}, {'Features': {'Sensors': 'Accelerometer, compass', 'Browser': 'HTML'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 530 h (2G) / Up to 660 h (3G)'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 310 EUR'}}]"
Eten,glofiish X900,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2008, June. Released 2008', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '106 x 60.5 x 17 mm (4.17 x 2.38 x 0.67 in)', 'Weight': '147 g (5.19 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.1 Professional', 'CPU': 'Samsung S3C 6400 533 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '128MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '3.15 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA videocall camera'}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'TV-out'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 350 EUR'}}]"
Eten,glofiish V900,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2008, June. Released 2008, December', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '106 x 60.5 x 17 mm (4.17 x 2.38 x 0.67 in)', 'Weight': '147 g (5.19 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.1 Professional', 'CPU': 'Samsung 667 MHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '128MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '3.15 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA videocall camera'}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'miniUSB 1.1'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'DVB-H/DVB-T/T-DMB/DAB TV broadcast receiver'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 590 EUR'}}]"
Eten,glofiish X610,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2008, June. Released 2008, December', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107 x 58 x 15 mm (4.21 x 2.28 x 0.59 in)', 'Weight': '136 g (4.80 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.1 Professional', 'CPU': 'Samsung S3C2442 400 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 128MB ROM'}}, {'Main Camera': {'Single': '2 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'No', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 200 EUR'}}]"
Eten,glofiish M750,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2008, April. Released 2008', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '109.5 x 59 x 17.5 mm (4.31 x 2.32 x 0.69 in)', 'Weight': '179 g (6.31 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.0 Professional', 'CPU': 'Samsung S3C 2442 500 MHz'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Internal': '64MB RAM, 256MB ROM'}}, {'Main Camera': {'Single': '2 MP, AF', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', 'Alert types': 'Vibration; Downloadable polyphonic, MP3 ringtones', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0 ', 'GPS': 'Yes, SiRF Star III chipset', 'Radio': 'FM radio', 'USB': 'miniUSB'}}, {'Features': {'Sensors': 'HTML (PocketIE)', 'Browser': 'Pocket Office '}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1530 mAh battery', 'Talk time': 'Up to 260 h'}}, {'Misc': {'Colors': 'Black'}}]"
